Company,Slogan,Category,char_count,word_count,cat_n,cat_reliable,sentiment_score,sentiment,subjectivity,score_length,score_memorability,score_emotion,score_action,score_originality,score_personal,cliches_detected,cliche_count,effectiveness_score,effectiveness_category,theme_cluster,theme_keywords
Nick Jr.,Shows Playing & More.,business-slogans,21,4,264,True,0.2023,Positive,0.5,10.0,0,3.5115,7,10,0,[],0,4.7523,Moyen,0,"live, make, best, love, great"
MTV,I want my MTV.,business-slogans,14,4,264,True,0.0772,Positive,0.0,8.4,5,0.386,5,10,0,[],0,4.837199999999999,Moyen,0,"live, make, best, love, great"
DPMS Panther Arms,Built to be as Tough as the Mission Ahead,business-slogans,41,9,264,True,-0.128,Negative,0.8333333333333334,6.25,10,4.806666666666667,10,10,0,[],0,7.398833333333333,Très bon,0,"live, make, best, love, great"
NBC,America's #1 Network,business-slogans,20,3,264,True,0.0,Neutral,0.0,10.0,0,0.0,0,7,0,['#1'],1,2.55,Faible,0,"live, make, best, love, great"
PBS,Be More,business-slogans,7,2,264,True,0.0,Neutral,0.5,6.2,2,2.5,0,10,0,[],0,3.4299999999999997,Faible,0,"live, make, best, love, great"
Nicorette,Makes Quitting Suck Less,business-slogans,24,4,264,True,-0.4404,Negative,0.06666666666666667,10.0,2,2.5353333333333334,10,10,0,[],0,5.507066666666667,Bon,0,"live, make, best, love, great"
BernzOmatic,Find Your Fire.,business-slogans,15,3,264,True,-0.34,Negative,0.0,8.5,5,1.7000000000000002,10,10,8,[],0,6.665,Très bon,0,"live, make, best, love, great"
Husky (tools),The toughest name in tools.,business-slogans,27,5,264,True,-0.0772,Negative,0.0,10.0,5,0.386,0,10,0,[],0,4.3271999999999995,Moyen,0,"live, make, best, love, great"
Embassy Records,All the Best from Embassy.,business-slogans,26,5,264,True,0.6369,Positive,0.3,10.0,2,6.6845,0,7,0,['best'],1,4.3869,Moyen,0,"live, make, best, love, great"
Bow Tie Cigar Company,What color is your bow tie?,business-slogans,27,6,264,True,0.0,Neutral,0.0,10.0,2,0.0,0,10,8,[],0,4.3,Moyen,0,"live, make, best, love, great"
Allen,We are the original!,business-slogans,20,4,264,True,0.3802,Positive,0.75,10.0,0,5.651,0,10,3,[],0,4.4302,Moyen,0,"live, make, best, love, great"
Jewelpet,glittering with Luck and Good Fortune.,business-slogans,38,6,264,True,0.7096,Positive,0.6000000000000001,10.0,3,8.548,7,10,0,[],0,6.5096,Très bon,7,"good, food, feel, great, life"
Hot Wheels,Go With the Winner.,business-slogans,19,4,264,True,0.5859,Positive,0.0,8.5,5,4.9295,10,10,0,[],0,6.5108999999999995,Très bon,0,"live, make, best, love, great"
Corgi Toys,the ones with windows.,business-slogans,22,4,264,True,0.0,Neutral,0.0,10.0,5,0.0,0,10,0,[],0,4.25,Moyen,0,"live, make, best, love, great"
Colorforms,It's More Fun To Play The Colorforms Way!,business-slogans,41,8,264,True,0.7614,Positive,0.35,7.0,3,7.557,5,10,0,[],0,5.5614,Bon,9,"way, better, life, money, play"
Littlest Pet Shop,"Little Pets, BIG Personalities!",business-slogans,31,4,264,True,0.0,Neutral,0.3,10.0,3,1.5,0,10,0,[],0,4.05,Moyen,0,"live, make, best, love, great"
Zoobles!,Spring to Life!,business-slogans,15,3,264,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,0,[],0,3.275,Faible,2,"life, live, come, enjoy, make"
Teddy Ruxpin,The World's First Animated Talking Toy.,business-slogans,39,6,264,True,0.0,Neutral,0.3333333333333333,10.0,3,1.6666666666666665,5,10,0,[],0,4.833333333333334,Moyen,5,"world, new, best, difference, beer"
RoboSapien,A Fusion of Technology and Personality.,business-slogans,39,6,264,True,0.0,Neutral,0.0,10.0,3,0.0,0,10,0,[],0,3.75,Moyen,0,"live, make, best, love, great"
Pillow Pets,It's a Pillow Pet.,business-slogans,18,4,264,True,0.0,Neutral,0.0,8.5,5,0.0,0,10,0,[],0,4.025,Moyen,0,"live, make, best, love, great"
The Palermos,Flavor you cannot refuse.,business-slogans,25,4,264,True,0.2235,Positive,0.0,10.0,0,1.1175,5,10,5,[],0,4.4735,Moyen,0,"live, make, best, love, great"
Monkgomery,The Amazing Monkey Electronic Toy.,business-slogans,34,5,264,True,0.5859,Positive,0.45,10.0,3,7.1795,0,10,0,[],0,5.1859,Bon,0,"live, make, best, love, great"
Mighty Beanz,Play 'em Race 'em Collect 'em.,business-slogans,30,6,264,True,0.34,Positive,0.0,10.0,10,1.7000000000000002,7,10,0,[],0,6.89,Très bon,0,"live, make, best, love, great"
Micro Machines,it's not the real thing!,business-slogans,24,5,264,True,0.0,Neutral,0.30000000000000004,10.0,5,1.5000000000000002,0,10,0,[],0,4.55,Moyen,0,"live, make, best, love, great"
Ocean Spray (cooperative),Crave the wave.,business-slogans,15,3,264,True,0.0,Neutral,0.0,8.5,2,0.0,7,10,0,[],0,4.325,Moyen,0,"live, make, best, love, great"
Felix (pet food),"Cats Like Felix, Like Felix.",business-slogans,28,5,264,True,0.6124,Positive,0.0,10.0,10,5.062,0,10,0,[],0,6.5124,Très bon,8,"like, ll, feel, ve, way"
Yellow pages,Let Your Fingers Do the Walking.,business-slogans,32,6,264,True,0.0,Neutral,0.0,10.0,2,0.0,10,10,8,[],0,5.8,Bon,0,"live, make, best, love, great"
REMA 1000,The simple is often the best,business-slogans,28,6,264,True,0.6369,Positive,0.32857142857142857,10.0,10,6.827357142857142,0,7,0,['best'],1,6.415471428571428,Bon,0,"live, make, best, love, great"
Rimi,Everyday low prices,business-slogans,19,3,264,True,-0.2732,Negative,0.44999999999999996,8.5,0,3.616,0,10,0,[],0,3.4981999999999998,Faible,0,"live, make, best, love, great"
Wenger,A Swiss Company Since 1893.,business-slogans,27,5,264,True,0.0,Neutral,0.0,10.0,3,0.0,0,10,0,[],0,3.75,Moyen,0,"live, make, best, love, great"
Biltema,Why pay more?,business-slogans,13,3,264,True,-0.1027,Negative,0.5,8.3,0,3.0135,5,10,0,[],0,4.0977,Moyen,0,"live, make, best, love, great"
Husaberg,Pure Enduro.,business-slogans,12,2,264,True,0.0,Neutral,0.5,6.7,2,2.5,0,10,0,[],0,3.505,Moyen,0,"live, make, best, love, great"
Manfrotto,Manfrotto Imagine More.,business-slogans,23,3,264,True,0.0,Neutral,0.5,10.0,3,2.5,8,10,0,[],0,5.45,Bon,0,"live, make, best, love, great"
MV Agusta,Passion. Precisely Crafted.,business-slogans,27,3,264,True,0.4588,Positive,0.8,10.0,5,6.2940000000000005,5,10,0,[],0,6.2588,Bon,1,"passion, excellence, beer, life, discover"
Nintendo,Play it Loud.,business-slogans,13,3,264,True,0.34,Positive,0.8,8.3,2,5.7,7,10,0,[],0,5.4350000000000005,Bon,0,"live, make, best, love, great"
Muji,Lower priced for a reason.,business-slogans,26,5,264,True,-0.296,Negative,0.0,10.0,2,1.48,5,10,3,[],0,4.845999999999999,Moyen,0,"live, make, best, love, great"
Hope (cigarette),Choose! It was fun!,business-slogans,19,4,264,True,0.5972,Positive,0.2,8.5,2,5.986,7,10,0,[],0,5.5222,Bon,0,"live, make, best, love, great"
Seven Stars (cigarette),"Strong, menthol strong.",business-slogans,23,3,264,True,0.765,Positive,0.7333333333333333,10.0,5,9.491666666666667,0,10,0,[],0,6.148333333333333,Bon,0,"live, make, best, love, great"
Caster (cigarette),Taste better than Casters.,business-slogans,26,4,264,True,0.4404,Positive,0.5,10.0,5,4.702,7,10,0,[],0,6.2404,Bon,4,"taste, good, difference, fresh, life"
Westaflex,connections which pay.,business-slogans,22,3,264,True,-0.1027,Negative,0.0,10.0,0,0.5135,5,10,0,[],0,3.8527,Moyen,0,"live, make, best, love, great"
Carrefour,We all deserve the best.,business-slogans,24,5,264,True,0.6369,Positive,0.3,10.0,0,6.6845,5,7,3,['best'],1,4.9369,Moyen,0,"live, make, best, love, great"
Auchan,Auchan's lifestyle changes life,business-slogans,31,4,264,True,0.0,Neutral,0.0,10.0,5,0.0,5,10,0,[],0,5.0,Moyen,2,"life, live, come, enjoy, make"
Export (cigarette),Be different.,business-slogans,13,2,264,True,0.0,Neutral,0.6,6.8,0,3.0,0,10,0,[],0,3.12,Faible,0,"live, make, best, love, great"
Homebase,Make a house a home.,business-slogans,20,5,264,True,0.0,Neutral,0.0,10.0,7,0.0,10,10,0,[],0,6.25,Bon,0,"live, make, best, love, great"
Hamlet (cigar),Happiness will always be a cigar called Hamlet.,business-slogans,47,8,264,True,0.5574,Positive,0.2,7.0,3,5.787,5,10,0,[],0,5.2074,Bon,0,"live, make, best, love, great"
Castrol,liquid engineering.,business-slogans,19,2,264,True,0.0,Neutral,0.0,7.0,0,0.0,0,10,0,[],0,2.55,Faible,0,"live, make, best, love, great"
Capstan (cigarette),Have a Capstan.,business-slogans,15,3,264,True,0.0,Neutral,0.0,8.5,2,0.0,7,10,0,[],0,4.325,Moyen,0,"live, make, best, love, great"
Jagex,Java Gaming Experts,business-slogans,19,3,264,True,0.0,Neutral,0.0,8.5,2,0.0,5,8,0,['expert'],1,3.7249999999999996,Moyen,0,"live, make, best, love, great"
Winfield (cigarette),The Genuine Australian.,business-slogans,23,3,264,True,0.0,Neutral,0.25,10.0,0,1.25,0,10,0,[],0,3.25,Faible,0,"live, make, best, love, great"
Ivar,Give your back a lift.,business-slogans,22,5,264,True,0.0,Neutral,0.0,10.0,2,0.0,7,10,8,[],0,5.35,Bon,0,"live, make, best, love, great"
Morrisons,Morrisons Makes It.,business-slogans,19,3,264,True,0.0,Neutral,0.0,8.5,3,0.0,8,10,0,[],0,4.725,Moyen,0,"live, make, best, love, great"
Iceland,food you can trust.,business-slogans,19,4,264,True,0.5106,Positive,0.0,8.5,2,4.553000000000001,5,10,5,[],0,5.4356,Bon,0,"live, make, best, love, great"
Sainsbury's,Live Well For Less.,business-slogans,19,4,264,True,0.2732,Positive,0.2833333333333333,8.5,5,2.7826666666666666,10,10,3,[],0,6.381533333333333,Bon,0,"live, make, best, love, great"
Six Flags,It's playtime!,business-slogans,14,2,264,True,0.0,Neutral,0.0,6.9,0,0.0,0,10,0,[],0,2.535,Faible,0,"live, make, best, love, great"
Tops Friendly Markets,Your neighborhood store with more.,business-slogans,34,5,264,True,0.0,Neutral,0.5,10.0,0,2.5,0,10,8,[],0,4.3,Moyen,0,"live, make, best, love, great"
Mattel,It a big deal.,business-slogans,14,4,264,True,0.0,Neutral,0.1,8.4,2,0.5,0,10,0,[],0,3.3600000000000003,Faible,0,"live, make, best, love, great"
Accurist,Mean time.,business-slogans,10,2,264,True,0.0,Neutral,0.6875,6.5,2,3.4375,0,10,0,[],0,3.6625,Moyen,0,"live, make, best, love, great"
Rado Watches,A different world.,business-slogans,18,3,264,True,0.0,Neutral,0.6,8.5,0,3.0,0,10,0,[],0,3.375,Faible,5,"world, new, best, difference, beer"
Sekonda,Beware of expensive imitations.,business-slogans,31,4,264,True,0.0,Neutral,0.7,10.0,0,3.5,7,10,0,[],0,4.75,Moyen,0,"live, make, best, love, great"
Noosa Civic,We've got the lot.,business-slogans,18,4,264,True,0.0,Neutral,0.0,8.5,2,0.0,8,10,3,[],0,4.7749999999999995,Moyen,0,"live, make, best, love, great"
Interflora,The flower experts.,business-slogans,19,3,264,True,0.0,Neutral,0.0,8.5,2,0.0,0,8,3,['expert'],1,3.2749999999999995,Faible,0,"live, make, best, love, great"
Target Corporation,Expect More. Pay Less.,business-slogans,22,4,264,True,-0.1761,Negative,0.2833333333333333,10.0,2,2.2971666666666666,7,10,0,[],0,5.009433333333333,Bon,0,"live, make, best, love, great"
Farmers,Farmers Your Store.,business-slogans,19,3,264,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,8,[],0,4.075,Moyen,0,"live, make, best, love, great"
Circle K,Take it Easy.,business-slogans,13,3,264,True,0.4404,Positive,0.8333333333333334,8.3,2,6.368666666666667,7,10,0,[],0,5.568733333333333,Bon,0,"live, make, best, love, great"
WHSmith,Lose yourself in a book.,business-slogans,24,5,264,True,-0.4019,Negative,0.0,10.0,2,2.0095,7,10,8,[],0,5.7519,Bon,0,"live, make, best, love, great"
Angus & Robertson,Better Together,business-slogans,15,2,264,True,0.4404,Positive,0.5,7.0,5,4.702,0,10,0,[],0,4.740399999999999,Moyen,3,"better, life, making, live, money"
Blackwell's,For learning. For life.,business-slogans,23,4,264,True,0.0,Neutral,0.0,10.0,10,0.0,5,10,0,[],0,6.25,Bon,2,"life, live, come, enjoy, make"
Waterstones,​What's your story?,business-slogans,19,3,264,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,8,[],0,4.075,Moyen,0,"live, make, best, love, great"
Mothercare,Mom's little secret.,business-slogans,20,3,264,True,0.0,Neutral,0.6,10.0,2,3.0,0,10,0,[],0,4.1,Moyen,0,"live, make, best, love, great"
Buy Buy Baby,Where shopping is child's play.,business-slogans,31,5,264,True,0.34,Positive,0.0,10.0,2,1.7000000000000002,0,10,0,[],0,3.84,Moyen,0,"live, make, best, love, great"
Friskies,Feed Their Fantasy,business-slogans,18,3,264,True,0.0,Neutral,0.0,8.5,5,0.0,7,10,0,[],0,5.075,Bon,0,"live, make, best, love, great"
Pedigree Petfoods,Feed the good,business-slogans,13,3,264,True,0.4404,Positive,0.6000000000000001,8.3,2,5.202,7,10,0,[],0,5.3354,Bon,7,"good, food, feel, great, life"
Eukanuba,Make A Good Dog Great,business-slogans,21,5,264,True,0.7906,Positive,0.675,10.0,5,9.328,10,10,0,[],0,7.6156,Très bon,7,"good, food, feel, great, life"
Zippo,Zippo. For real.,business-slogans,16,3,264,True,0.0,Neutral,0.30000000000000004,8.5,2,1.5000000000000002,0,10,0,[],0,3.575,Moyen,0,"live, make, best, love, great"
One-A-Day,The multivitamin with more for your health.,business-slogans,43,7,264,True,0.0,Neutral,0.5,7.0,3,2.5,0,10,8,[],0,4.6,Moyen,0,"live, make, best, love, great"
Berocca,"Think fast, Act fast",business-slogans,20,4,264,True,0.0,Neutral,0.6,10.0,5,3.0,10,10,0,[],0,6.35,Bon,0,"live, make, best, love, great"
Harris Teeter,My Harris Teeter.,business-slogans,17,3,264,True,0.0,Neutral,0.0,8.5,0,0.0,0,10,0,[],0,2.775,Faible,0,"live, make, best, love, great"
Winn-Dixie,It's a Winn Win,business-slogans,15,4,264,True,0.5859,Positive,0.4,8.5,5,6.9295,0,10,0,[],0,5.4109,Bon,0,"live, make, best, love, great"
Kroger,More value for the way you live.,business-slogans,32,7,264,True,0.4005,Positive,0.5,8.5,2,4.5024999999999995,8,8,5,['value'],1,5.5755,Bon,9,"way, better, life, money, play"
Super Fresh,We are the Force Behind Fresh,business-slogans,29,6,264,True,0.3182,Positive,0.6,10.0,5,4.591,0,10,3,[],0,5.4682,Bon,0,"live, make, best, love, great"
Albertsons,"Sincerely, Food",business-slogans,15,2,264,True,0.4767,Positive,0.5,7.0,0,4.8835,0,10,0,[],0,3.5267,Moyen,0,"live, make, best, love, great"
Piggly Wiggly,Feeds your life.,business-slogans,16,3,264,True,0.0,Neutral,0.0,8.5,2,0.0,7,10,8,[],0,5.125,Bon,2,"life, live, come, enjoy, make"
Manchester Arndale,The centre of your city.,business-slogans,24,5,264,True,0.0,Neutral,0.0,10.0,5,0.0,0,10,8,[],0,5.05,Bon,0,"live, make, best, love, great"
Mall of America (MOA),Always new,business-slogans,10,2,264,True,0.0,Neutral,0.45454545454545453,6.5,2,2.2727272727272725,0,10,0,[],0,3.4295454545454547,Faible,0,"live, make, best, love, great"
Kool (cigarette),Lady be Cool.,business-slogans,13,3,264,True,0.3182,Positive,0.65,8.3,2,4.841,0,10,0,[],0,4.2132000000000005,Moyen,0,"live, make, best, love, great"
Marlboro (cigarette),Mild As May.,business-slogans,12,3,264,True,0.0,Neutral,0.5,8.2,5,2.5,0,10,0,[],0,4.4799999999999995,Moyen,0,"live, make, best, love, great"
Virginia Slims,It's a Woman's Thing.,business-slogans,21,4,264,True,0.0,Neutral,0.0,10.0,5,0.0,0,10,0,[],0,4.25,Moyen,0,"live, make, best, love, great"
Bulova,Keeping America's Time For Generations.,business-slogans,39,5,264,True,0.0,Neutral,0.0,10.0,0,0.0,7,10,0,[],0,4.05,Moyen,0,"live, make, best, love, great"
Pulsar (watch),Tell it your way.,business-slogans,17,4,264,True,0.0,Neutral,0.0,8.5,2,0.0,7,10,8,[],0,5.125,Bon,9,"way, better, life, money, play"
Longines,Elegance is an Attitude.,business-slogans,24,4,264,True,0.4767,Positive,0.0,10.0,3,2.3835,0,10,0,[],0,4.2267,Moyen,0,"live, make, best, love, great"
Omega,The sign of excellence.,business-slogans,23,4,264,True,0.6249,Positive,0.0,10.0,0,5.1245,0,7,0,['excellence'],1,3.5749000000000004,Moyen,0,"live, make, best, love, great"
Swatch,Fashion that ticks.,business-slogans,19,3,264,True,0.0,Neutral,0.0,8.5,5,0.0,0,10,0,[],0,4.025,Moyen,0,"live, make, best, love, great"
Toymaster,Your real toy shop.,business-slogans,19,4,264,True,0.0,Neutral,0.30000000000000004,8.5,2,1.5000000000000002,0,10,8,[],0,4.375,Moyen,0,"live, make, best, love, great"
Early Learning Centre,Where learning is childsplay.,business-slogans,29,4,264,True,0.0,Neutral,0.0,10.0,2,0.0,0,10,0,[],0,3.5,Faible,0,"live, make, best, love, great"
Purex,The thickest Purex ever.,business-slogans,24,4,264,True,0.0,Neutral,0.0,10.0,5,0.0,0,10,0,[],0,4.25,Moyen,0,"live, make, best, love, great"
Kleenex,Kleenex Says Bless You.,business-slogans,23,4,264,True,0.4215,Positive,0.0,10.0,2,2.1075,5,10,5,[],0,5.1715,Bon,0,"live, make, best, love, great"
Huggies,Do it in Huggies.,business-slogans,17,4,264,True,0.0,Neutral,0.0,8.5,5,0.0,10,10,0,[],0,5.525,Bon,0,"live, make, best, love, great"
Luvs,All you need is Luvs.,business-slogans,21,5,264,True,0.0,Neutral,0.0,10.0,2,0.0,5,10,5,[],0,4.75,Moyen,0,"live, make, best, love, great"
National Express,Love the journey.,business-slogans,17,3,264,True,0.6369,Positive,0.6,8.5,2,8.1845,10,10,3,[],0,6.7119,Très bon,0,"live, make, best, love, great"
Maritime Bus,Your bus ride!,business-slogans,14,3,264,True,0.0,Neutral,0.0,8.4,2,0.0,0,10,8,[],0,4.06,Moyen,0,"live, make, best, love, great"
Scottish Citylink,Always moving people.,business-slogans,21,3,264,True,0.0,Neutral,0.0,10.0,2,0.0,5,10,0,[],0,4.25,Moyen,0,"live, make, best, love, great"
G4S,Securing your world.,business-slogans,20,3,264,True,0.3182,Positive,0.0,10.0,0,1.591,7,10,8,[],0,5.1682,Bon,5,"world, new, best, difference, beer"
AlphaGraphics,Increase your reach.,business-slogans,20,3,264,True,0.34,Positive,0.0,10.0,0,1.7000000000000002,7,10,8,[],0,5.19,Bon,0,"live, make, best, love, great"
Vistaprint,Everything you create matters.,business-slogans,30,4,264,True,0.296,Positive,0.0,10.0,0,1.48,8,10,5,[],0,4.996,Moyen,0,"live, make, best, love, great"
Mintel,Intelligence in time.,business-slogans,21,3,264,True,0.4767,Positive,0.0,10.0,3,2.3835,0,10,0,[],0,4.2267,Moyen,0,"live, make, best, love, great"
Mercer,Based on reality.,business-slogans,17,3,264,True,0.0,Neutral,0.0,8.5,2,0.0,7,10,0,[],0,4.325,Moyen,0,"live, make, best, love, great"
Vogue (magazine),for the overwhelming minority.,business-slogans,30,4,264,True,0.0,Neutral,1.0,10.0,0,5.0,0,10,0,[],0,4.0,Moyen,0,"live, make, best, love, great"
Mr. Clean,There's no clean like Mr. Clean.,business-slogans,32,6,264,True,-0.17,Negative,0.7000000000000001,10.0,3,4.3500000000000005,5,10,0,[],0,5.37,Bon,0,"live, make, best, love, great"
Motorola,Hello Moto,business-slogans,10,2,264,True,0.0,Neutral,0.0,6.5,2,0.0,0,10,0,[],0,2.975,Faible,0,"live, make, best, love, great"
Harley-Davidson,"Live to Ride, Ride to Live.",business-slogans,27,6,264,True,0.0,Neutral,0.5,10.0,10,2.5,10,10,0,[],0,7.5,Très bon,0,"live, make, best, love, great"
Pall Mall (cigarette),Enjoy the moment.,business-slogans,17,3,264,True,0.4939,Positive,0.5,8.5,2,4.9695,7,10,0,[],0,5.3189,Bon,0,"live, make, best, love, great"
Lego,Only the Best is Good Enough,business-slogans,28,6,264,True,0.7964,Positive,0.6000000000000001,10.0,2,8.982000000000001,0,7,0,['best'],1,4.8464,Moyen,7,"good, food, feel, great, life"
Dulux,Let's colour.,business-slogans,13,2,264,True,0.0,Neutral,0.0,6.8,2,0.0,7,10,3,[],0,4.37,Moyen,0,"live, make, best, love, great"
LifeStyles,Feel Good. Play Safe.,business-slogans,21,4,264,True,0.802,Positive,0.55,10.0,2,8.76,10,10,0,[],0,6.752,Très bon,7,"good, food, feel, great, life"
Buck Knives,Works hard at any elevation.,business-slogans,28,5,264,True,-0.1027,Negative,0.5416666666666666,10.0,3,3.221833333333333,7,10,0,[],0,5.444366666666666,Bon,0,"live, make, best, love, great"
Jelly Belly,New dimensions in Chocolate.,business-slogans,28,4,264,True,0.0,Neutral,0.45454545454545453,10.0,0,2.2727272727272725,0,10,0,[],0,3.4545454545454546,Faible,0,"live, make, best, love, great"
Pampers,Discover your baby’s world.,business-slogans,27,4,264,True,0.0,Neutral,0.0,10.0,0,0.0,10,10,8,[],0,5.3,Bon,5,"world, new, best, difference, beer"
Crest Toothpaste,Open up and smile,business-slogans,17,4,264,True,0.3612,Positive,0.3,8.5,2,3.306,7,10,0,[],0,4.9862,Moyen,0,"live, make, best, love, great"
Tareyton (Cigarettes),There's something about them you'll like.,business-slogans,41,6,264,True,0.3612,Positive,0.0,8.5,3,1.806,5,10,5,[],0,5.1362000000000005,Bon,8,"like, ll, feel, ve, way"
Welch's,Let's Fruit Stuff Up,business-slogans,20,4,264,True,0.0,Neutral,0.0,10.0,2,0.0,7,10,0,[],0,4.55,Moyen,0,"live, make, best, love, great"
"Toys ""R"" Us",I Don’t Want To Group Up.,business-slogans,25,6,264,True,0.0772,Positive,0.0,10.0,2,0.386,5,10,0,[],0,4.3271999999999995,Moyen,0,"live, make, best, love, great"
Ferrero Rocher,​Luscious chocolate.,business-slogans,20,2,264,True,0.0,Neutral,0.0,8.5,0,0.0,0,10,0,[],0,2.775,Faible,0,"live, make, best, love, great"
Pottery Barn,"Bedrooms, Living rooms, Bathrooms",business-slogans,33,4,264,True,0.0,Neutral,0.0,10.0,8,0.0,8,10,0,[],0,6.2,Bon,0,"live, make, best, love, great"
Marks & Spencer,Only at Your M&S,business-slogans,16,4,264,True,0.0,Neutral,1.0,8.5,2,5.0,0,10,8,[],0,5.075,Bon,0,"live, make, best, love, great"
Camel (cigarette),I’d Walk A Mile For A Camel.,business-slogans,28,7,264,True,0.0,Neutral,0.0,8.5,7,0.0,5,10,0,[],0,5.275,Bon,0,"live, make, best, love, great"
